,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,User Name,User ID,Tweet,Image URL,Location,Cleaned_Tweet,scores,label
3121,3438,3438,3438,2022-11-12 03:24:44+00:00,rdsathene,19551669,"Given that #JoeBiden, despite plagiarizing, was the bottom of the barrel in law school, I was almost inclined to believe centrist Liberals saying his faulty #studentloanforgiveness ploy to trick voters wasn't intentional. Then I remembered #Biden is as evil as he is stupid. https://t.co/BDQ6KLlVCZ",https://pbs.twimg.com/profile_images/1361948310588678146/AFR8U_Mv_normal.jpg,United States,given despite plagiarizing bottom barrel law school almost inclined believe centrist liberals saying faulty ploy trick voters wasnt intentional remembered evil stupid,"{'neg': 0.243, 'neu': 0.633, 'pos': 0.124, 'compound': -0.3365}",Negative
3122,3439,3439,3439,2022-11-12 03:21:46+00:00,professor__x,102747219,"@POTUS @WhiteHouse @usedgov 
With #studentloanforgiveness blocked will the payment pause be extended into 2023 while the issue works through the courts?",https://pbs.twimg.com/profile_images/928492528126476288/7f_eco4C_normal.jpg,United States,blocked payment pause extended issue works courts,"{'neg': 0.259, 'neu': 0.741, 'pos': 0.0, 'compound': -0.2732}",Negative
3123,3440,3440,3440,2022-11-12 03:20:14+00:00,RepHukster,871844558702866435,"College students, don’t waste your time. He won’t mention #studentloanforgiveness again for another 18 months. https://t.co/gZVOuuZSop",https://pbs.twimg.com/profile_images/871845463699460096/-ZVU7XsY_normal.jpg,United States,college students waste time mention another months,"{'neg': 0.318, 'neu': 0.682, 'pos': 0.0, 'compound': -0.4215}",Negative
3127,3445,3445,3445,2022-11-12 02:59:14+00:00,trip_jdg,1370437758,Only the ignorant GenZ basement dwellers who fell for Biden’s #studentloanforgiveness grift are buying what you’re selling 😂😂😂🤡🤡🤡 https://t.co/MN2WNKUpex,https://pbs.twimg.com/profile_images/1351577022959677444/1g7sj_oY_normal.jpg,United States,ignorant genz basement dwellers fell biden grift buying selling,"{'neg': 0.327, 'neu': 0.673, 'pos': 0.0, 'compound': -0.34}",Negative
3129,3447,3447,3447,2022-11-12 02:58:20+00:00,trip_jdg,1370437758,@OccupyDemocrats Only the ignorant GenZ basement dwellers who fell for Biden’s #studentloanforgiveness grift are buying what you’re selling 😂😂😂🤡🤡🤡,https://pbs.twimg.com/profile_images/1351577022959677444/1g7sj_oY_normal.jpg,United States,ignorant genz basement dwellers fell biden grift buying selling,"{'neg': 0.327, 'neu': 0.673, 'pos': 0.0, 'compound': -0.34}",Negative
3130,3448,3448,3448,2022-11-12 02:55:34+00:00,rbnhgns14,1663710342,How does Canada pay for insurance and college? You know what’s unconstitutional? The amount of money 4 year college/university tuition is!! #studentloanforgiveness,https://pbs.twimg.com/profile_images/1596204713099280385/cBKgqI3B_normal.jpg,United States,canada pay insurance college know unconstitutional amount money year college university tuition,"{'neg': 0.113, 'neu': 0.887, 'pos': 0.0, 'compound': -0.1027}",Negative
3136,3454,3454,3454,2022-11-12 02:45:39+00:00,stand_george,1352076509461291012,"@Olivia7zx I really wanted the #studentloanforgiveness to happen

#JoeBiden used #studentloans to get votes knowing it would never pass

#Biden &amp; the #Democrats got their #votes &amp; blame the #Republicans when it failed screwing the youth

Why do u think all this happened after the #midterms",https://pbs.twimg.com/profile_images/1352077758625673217/OCCWmwE-_normal.jpg,United States,really wanted happen used get votes knowing would never pass got blame failed screwing youth u think happened,"{'neg': 0.245, 'neu': 0.659, 'pos': 0.096, 'compound': -0.4878}",Negative
3138,3456,3456,3456,2022-11-12 02:40:33+00:00,bible_xrp,1358485720449638404,Some voters got hoodwinked and bamboozled 🤣 #studentloanforgiveness https://t.co/5OwHn3YgGz,https://pbs.twimg.com/profile_images/1478785364642959360/ly-75ukl_normal.jpg,United States,voters got hoodwinked bamboozled,"{'neg': 0.455, 'neu': 0.545, 'pos': 0.0, 'compound': -0.3612}",Negative
3139,3457,3457,3457,2022-11-12 02:34:57+00:00,TruthInCongress,875906810,@RobSchneider How many young voters will vote in #2024 against @GOP candidates that block #studentloanforgiveness &amp; fail to provide SOLUTION 4 higher ed debt burden on the poor? @GOP strategy will backfire https://t.co/JTg7d9xeMZ,https://pbs.twimg.com/profile_images/1074527482269724672/e5b-Gbqg_normal.jpg,United States,many young voters vote candidates block fail provide solution higher ed debt burden poor strategy backfire,"{'neg': 0.548, 'neu': 0.368, 'pos': 0.085, 'compound': -0.9118}",Negative
3140,3458,3458,3458,2022-11-12 02:34:19+00:00,Jarett007,1405672001805586433,Blocking the #studentloanforgiveness is straight up bullshit.,https://pbs.twimg.com/profile_images/1493464928534945792/qCA0C0IY_normal.jpg,United States,blocking straight bullshit,"{'neg': 0.771, 'neu': 0.0, 'pos': 0.229, 'compound': -0.6705}",Negative
3141,3459,3459,3459,2022-11-12 02:34:06+00:00,BBPNewsOfficial,1269140204893454336,#BREAKING: The Biden administration stopped taking applications for student debt forgiveness following a judge’s ruling. #studentloanforgiveness,https://pbs.twimg.com/profile_images/1439748363004567553/5fTC1b84_normal.jpg,United States,biden administration stopped taking applications student debt forgiveness following judge ruling,"{'neg': 0.303, 'neu': 0.552, 'pos': 0.145, 'compound': -0.3182}",Negative
3142,3460,3460,3460,2022-11-12 02:33:07+00:00,TruthInCongress,875906810,@DaniDougPost How many young voters will vote in #2024 against @GOP candidates that block #studentloanforgiveness &amp; fail to provide SOLUTION 4 higher ed debt burden on the poor? @GOP strategy is going 2 backfire. https://t.co/yQIRpZDv1V,https://pbs.twimg.com/profile_images/1074527482269724672/e5b-Gbqg_normal.jpg,United States,many young voters vote candidates block fail provide solution higher ed debt burden poor strategy going backfire,"{'neg': 0.528, 'neu': 0.39, 'pos': 0.082, 'compound': -0.9118}",Negative
3143,3461,3461,3461,2022-11-12 02:30:55+00:00,TruthInCongress,875906810,How many young voters will vote in #2024 against @GOP candidates that block #studentloanforgiveness &amp; fail to provide SOLUTION 4 higher ed debt burden on the poor?,https://pbs.twimg.com/profile_images/1074527482269724672/e5b-Gbqg_normal.jpg,United States,many young voters vote candidates block fail provide solution higher ed debt burden poor,"{'neg': 0.591, 'neu': 0.317, 'pos': 0.091, 'compound': -0.9118}",Negative
3144,3462,3462,3462,2022-11-12 02:30:32+00:00,TruthInCongress,875906810,@Lancegooden How many young voters will vote in #2024 against @GOP candidates that block #studentloanforgiveness &amp; fail to provide SOLUTION 4 higher ed debt burden on the poor? https://t.co/cF8zUvhEpN,https://pbs.twimg.com/profile_images/1074527482269724672/e5b-Gbqg_normal.jpg,United States,many young voters vote candidates block fail provide solution higher ed debt burden poor,"{'neg': 0.591, 'neu': 0.317, 'pos': 0.091, 'compound': -0.9118}",Negative
3145,3463,3463,3463,2022-11-12 02:28:51+00:00,visions_chaotic,1339584770053849092,"The only Legal reason I can think of to refuse #studentloanforgiveness is that, even w all that money, most #university of the country still operate mostly in the red and if they don’t shake down ppl they’re going to ask Uncle Sam for more and they don’t wanna pay that either -",https://pbs.twimg.com/profile_images/1542701839665270784/6nr_gh1L_normal.jpg,United States,legal reason think refuse even w money country still operate mostly red shake ppl going ask uncle sam wanna pay either,"{'neg': 0.232, 'neu': 0.702, 'pos': 0.066, 'compound': -0.4215}",Negative
3146,3464,3464,3464,2022-11-12 02:27:18+00:00,yuh_thankunext,499591457,Fuck you Texas. Fuck you. #studentloanforgiveness,https://pbs.twimg.com/profile_images/1033077662280036352/yR7xnawX_normal.jpg,United States,fuck texas fuck,"{'neg': 0.875, 'neu': 0.125, 'pos': 0.0, 'compound': -0.7906}",Negative
3155,3476,3476,3476,2022-11-12 02:04:24+00:00,LulusUmi09,343027478,"REPUBLICANS/CONSERVATIVES utter not a mumbling word when all of these people, sitting lawmakers included,  had their MILLIONS OF DOLLARS IN #PPPLoans FORGIVEN
BUT
ARE FURIOUS because #Biden sought to invoke #StudentLoanForgiveness for struggling citizens🤔 https://t.co/I95cdMuhkM",https://pbs.twimg.com/profile_images/1593486412367761410/zclj-LgQ_normal.jpg,United States,republicans conservatives utter mumbling word people sitting lawmakers included millions dollars forgiven furious sought invoke struggling citizens,"{'neg': 0.281, 'neu': 0.606, 'pos': 0.113, 'compound': -0.5994}",Negative
3163,3484,3484,3484,2022-11-12 01:58:42+00:00,JonBerry555,784585727409528832,"If the legal battle drags out through the new year, @POTUS and @usedgov should extend the pause on Student loans by at least 2 months or however much longer the legal battle takes. @JoeBiden #studentloanforgiveness",https://pbs.twimg.com/profile_images/1519085974495629313/YXpIayfb_normal.jpg,United States,legal battle drags new year extend pause student loans least months however much longer legal battle takes,"{'neg': 0.305, 'neu': 0.487, 'pos': 0.208, 'compound': -0.4939}",Negative
3164,3485,3485,3485,2022-11-12 01:58:02+00:00,Butwhatiffery,1470215904159956997,"Gop bots out in force grasping onto anything to undermine their extreme losses during the midterms. This single ruling from a trump appointed judge will be thrown out in appeals. Let them have this one you guys, it's only temporary. They really need it. #studentloanforgiveness",https://pbs.twimg.com/profile_images/1488149788004470785/HIO98Cwk_normal.jpg,United States,gop bots force grasping onto anything undermine extreme losses midterms single ruling trump appointed judge thrown appeals let one guys temporary really need,"{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.5994}",Negative
3166,3487,3487,3487,2022-11-12 01:55:18+00:00,Pilar9902,120444279,Such BS by these people &amp; their tamper tantrums about helping people in need #studentloanforgiveness https://t.co/RXFnuK2Rms,https://pbs.twimg.com/profile_images/1406236751367225355/4HZ2zq7x_normal.jpg,United States,bs people tamper tantrums helping people need,"{'neg': 0.258, 'neu': 0.515, 'pos': 0.227, 'compound': -0.0772}",Negative
3168,3490,3490,3490,2022-11-12 01:53:27+00:00,DamitHannah,824888367003299844,"FUCK THE TEXAS SURPEME COURT 
#Democrat #VoteBlueToSaveDemocracy #Texas #studentloanforgiveness https://t.co/BdZuhORf9a",https://pbs.twimg.com/profile_images/1554347151660122113/fMFHOO9__normal.jpg,United States,fuck texas surpeme court,"{'neg': 0.538, 'neu': 0.462, 'pos': 0.0, 'compound': -0.5423}",Negative
3169,3491,3491,3491,2022-11-12 01:51:33+00:00,EDWARDT7878,798566708369833984,"@kamaronmcnair Exact reason #studentloanforgiveness needs shutdown

Most going to be blown &amp; the people that worked hard at two jobs paying this tax money are getting screwed

In the article states 
How you handle dept is nobody's business but your own🤔right until u take someone else's money",https://pbs.twimg.com/profile_images/1364572439456456706/wLZAZjvU_normal.jpg,United States,exact reason needs shutdown going blown people worked hard two jobs paying tax money getting screwed article states handle dept nobodys business right u take someone elses money,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.5574}",Negative
3170,3492,3492,3492,2022-11-12 01:50:46+00:00,Aj53Aj,2372229353,"@DogRightGirl Yup lies lies lies and their not smart enough to see it and they'll fall for the next one too!!!

#studentloanforgiveness",https://pbs.twimg.com/profile_images/623702209314877440/f7WyBv51_normal.jpg,United States,yup lies lies lies smart enough see theyll fall next one,"{'neg': 0.464, 'neu': 0.387, 'pos': 0.149, 'compound': -0.6908}",Negative
3171,3493,3493,3493,2022-11-12 01:45:28+00:00,mnt_tactical,1519372279993360384,"@NickKnudsenUS Fixed it, you petulant infant ...

I wonder if the millions of Americans who just avoided having $10k to $20k of their hard earned income stolen to pay off other people's debts can hear @TheDemocrats screaming at the sky. #studentloanforgiveness https://t.co/BE5zoRoubp",https://pbs.twimg.com/profile_images/1589003590034591744/GmspR5xe_normal.jpg,United States,fixed petulant infant wonder millions americans avoided k k hard earned income stolen pay peoples debts hear screaming sky,"{'neg': 0.478, 'neu': 0.522, 'pos': 0.0, 'compound': -0.8402}",Negative
3172,3494,3494,3494,2022-11-12 01:45:08+00:00,WadeWilSONz,1560325297882312709,"Suckers…. @JoeBiden and this fraudulent administration have been lying since Nov 3 2020… 

#studentloanforgiveness was just another lie. #studentloans went away faster than Election integrity. You’ll fall for it again in 24’ ya fookn simps

#Ukraine️ #inflation #GasPrice https://t.co/B07h8HdXTZ https://t.co/6otkJXiPIH",https://pbs.twimg.com/profile_images/1588887026878664705/fi1tJ4Mz_normal.jpg,United States,suckers fraudulent administration lying since nov another lie went away faster election integrity fall ya fookn simps,"{'neg': 0.388, 'neu': 0.51, 'pos': 0.102, 'compound': -0.8074}",Negative
3174,3496,3496,3496,2022-11-12 01:43:49+00:00,Dan_Sharp73,1585818313430650885,"Facts... A President can't just hand out money for student loans or anything else. It needs to be passed by Congress. Suckers

#studentloanforgiveness",https://pbs.twimg.com/profile_images/1585818460319371265/9f5jxUTm_normal.jpg,United States,facts president cant hand money student loans anything else needs passed congress suckers,"{'neg': 0.35, 'neu': 0.65, 'pos': 0.0, 'compound': -0.7121}",Negative
3177,3499,3499,3499,2022-11-12 01:40:33+00:00,27Etten52,1459988441983295488,"@ninaturner #GenZVoters looking to get #studentloanforgiveness got screwed, LOL",https://pbs.twimg.com/profile_images/1519291135432212482/fm58T-uz_normal.jpg,United States,looking get got screwed lol,"{'neg': 0.356, 'neu': 0.333, 'pos': 0.311, 'compound': -0.1027}",Negative
3187,3509,3509,3509,2022-11-12 01:22:52+00:00,AustinTXBuckeye,1184331950,@lovineleven @DaAngryOstrich There does seem to be a lot of angry rabid republican 🤡 out esp re #studentloanforgiveness tonight. Some really crazy cray. Blocked more tonight than all of the past 12 mo!,https://pbs.twimg.com/profile_images/1595518052728291328/a9KJG1Ia_normal.jpg,United States,seem lot angry rabid republican esp tonight really crazy cray blocked tonight past mo,"{'neg': 0.432, 'neu': 0.568, 'pos': 0.0, 'compound': -0.8104}",Negative
3188,3510,3510,3510,2022-11-12 01:20:25+00:00,oromariposa06,3395130700,"Did LYING #JoeBiden RIG #studentloanforgiveness to FAIL ? HELL YES ! Why do supposedly intelligent people keep FAILLING for #Democrats ""bait and switch? ""Giving THEIR VOTES AWAY for LIES! Please
Talk about this @jimmy_dore https://t.co/b1PGahypIp",https://pbs.twimg.com/profile_images/1156326243937087488/TM-iPaRx_normal.jpg,United States,lying rig fail hell yes supposedly intelligent people keep failling bait switch giving votes away lies please talk,"{'neg': 0.449, 'neu': 0.256, 'pos': 0.295, 'compound': -0.7506}",Negative
3189,3511,3511,3511,2022-11-12 01:20:23+00:00,dude_squats,902397210675044352,Only in America… smh #studentloanforgiveness,https://pbs.twimg.com/profile_images/1557220877778960384/_XljNCcv_normal.jpg,United States,america smh,"{'neg': 0.697, 'neu': 0.303, 'pos': 0.0, 'compound': -0.3182}",Negative
3191,3513,3513,3513,2022-11-12 01:17:19+00:00,SPABG2,69186551,"Haaaa!!!!   Election’s over suckers!!!! 

#Biden #StudentLoanForgiveness #studentloans #Midterms #MidtermElections2022 #MidtermElections #Midterms2022 https://t.co/IsXerU6tXj",https://pbs.twimg.com/profile_images/378800000396696119/0fb94012a2580b98ed3e15aba11aa17d_normal.jpeg,United States,haaaa election suckers,"{'neg': 0.623, 'neu': 0.377, 'pos': 0.0, 'compound': -0.5106}",Negative
