,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,User Name,User ID,Tweet,Image URL,Location,Cleaned_Tweet,scores,label
7116,7871,7871,7871,2022-10-25 02:41:34+00:00,StevenKnightSho,231976606,"Check out Part 2 of #Hottopics when we discuss Biden's #studentloanforgiveness being temporarily blocked.  Plus a teenager steals $13,500 from her grandmother and gives it to her friends at school.  Join us!
https://t.co/PLwQx5Q83w",https://pbs.twimg.com/profile_images/1353810400572272640/3TPClgCo_normal.jpg,United States,check part discuss bidens temporarily blocked plus teenager steals grandmother gives friends school join us,"{'neg': 0.249, 'neu': 0.507, 'pos': 0.244, 'compound': -0.0258}",Neutral
7118,7873,7873,7873,2022-10-25 02:37:28+00:00,Splatter_Shrek,1489392114983186432,Tell me you know nothing about basic macroeconomics without telling me you know nothing about basic macroeconomics. #dumb #thefive #Conservatives #brainrot #studentloanforgiveness #student https://t.co/kuAvnwa0NR,https://pbs.twimg.com/profile_images/1578491927992967173/mJsyOgIu_normal.jpg,United States,tell know nothing basic macroeconomics without telling know nothing basic macroeconomics,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
7134,7890,7890,7890,2022-10-25 00:36:40+00:00,eraeholland,1293329400,Did you apply for your #studentloanforgiveness? Applications are open https://t.co/buYKbuBw8i,https://pbs.twimg.com/profile_images/1292977838346231808/Y1yl8exW_normal.jpg,United States,apply applications open,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
7140,7897,7897,7897,2022-10-24 23:42:14+00:00,honeygirl1978,23749122,One week left to apply for #studentloanforgiveness https://t.co/v2RUbsbpgV,https://pbs.twimg.com/profile_images/1500886798196748289/yN3PM19T_normal.jpg,United States,one week left apply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
7152,7911,7911,7911,2022-10-24 22:24:50+00:00,PatriceGraphics,586719935,"18 yearolds, younger people! This is why you need to vote! #studentloanforgiveness #CivilRights #WomensRightsAreHumanRights #Gayrights #FloridaVoting 
https://t.co/7A8orGgfNQ",https://pbs.twimg.com/profile_images/1293821678124924929/z5X53JTn_normal.jpg,United States,yearolds younger people need vote,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
7154,7914,7914,7914,2022-10-24 22:06:58+00:00,mysteraydot,853409909018374144,"Gov't: Contact your loan provider regarding #PSLF. @Aidvantage : contact #MOHELA. @MOHELA no record of account, contact @MyFedLoan #myfedloan : contact AIDVANTAGE, no wait, contact MOHELA.

How about my attorneys contact you...

#studentloanforgiveness",https://pbs.twimg.com/profile_images/1482693424327405570/Pvj_WumQ_normal.jpg,United States,govt contact loan provider regarding contact record account contact contact aidvantage wait contact mohela attorneys contact,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
7155,7915,7915,7915,2022-10-24 22:00:13+00:00,honeygirl1978,23749122,"#studentloanforgiveness 
one week left to apply https://t.co/COaZddJ2iG",https://pbs.twimg.com/profile_images/1500886798196748289/yN3PM19T_normal.jpg,United States,one week left apply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
7160,7920,7920,7920,2022-10-24 21:24:37+00:00,HU_is_John_Galt,296878320,"So I found this out
#studentloanforgiveness 
Is not for everyone.  
If you had your loan before 2008 and it was not funded by the DOE then you are not eligible",https://pbs.twimg.com/profile_images/2628076897/fGOyw6vl_normal,United States,found everyone loan funded doe eligible,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
7161,7921,7921,7921,2022-10-24 21:24:33+00:00,badkitty251,134587656,#studentloanforgiveness is only open until October 31 https://t.co/GewWMFB7Po,https://pbs.twimg.com/profile_images/1534378087479226370/c27FavJH_normal.jpg,United States,open october,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
7173,7933,7933,7933,2022-10-24 20:28:11+00:00,KNDmex,86562542,22 million people who vote @GOP #studentloanforgiveness https://t.co/FWBKuF15mf,https://pbs.twimg.com/profile_images/1189335037050806272/IcCmh7VP_normal.jpg,United States,million people vote,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
7174,7934,7934,7934,2022-10-24 20:26:25+00:00,SoryAlex93,805610268407529472,"New week!

#NorthKorea #SouthKorea #Missiles #WeaponsTests #AirForce

#US #studentloanforgiveness #StudentDebt #StudentLoans2022  #StudentDebt 

#NationsReportCard

#UK #PrimeMinister #RishiSunak #LizTruss

#ASP #ASTARTINGPOINT https://t.co/IVMlducVhN",https://pbs.twimg.com/profile_images/1591080500608716800/sQRzEFHG_normal.jpg,United States,new week,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
7175,7935,7935,7935,2022-10-24 20:15:25+00:00,tspuser2605,1292849225349226496,"10/22/2022 (Saturday)
10 things you need to know today: October 22, 2022
https://t.co/NgUmVGmPO8 via @TheWeek
#studentloanforgiveness #realdonaldtrump #UkraineRussianWar https://t.co/oYL43x36Fu",https://pbs.twimg.com/profile_images/1477481303729524738/u9OKcjMv_normal.jpg,United States,saturday things need know today october via,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
7177,7937,7937,7937,2022-10-24 20:00:55+00:00,StarCreativeI,92492429,#StudentLoanForgiveness vs. #TrumpTaxHeist &amp; #PPPLoans https://t.co/LXezH1iFVr,https://pbs.twimg.com/profile_images/552173732936966144/dlVeXmTb_normal.jpeg,United States,vs,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
7190,7952,7952,7952,2022-10-24 17:25:41+00:00,seapnews,1184123095185068033,"A #studentloanforgiveness informational webinar with Brian Stone of @CFPB  - Financial inTuition Podcast

Need insight? Add to your podcast list 👇🏾
https://t.co/fsw8aQDNpj",https://pbs.twimg.com/profile_images/1562852403292028928/1Y244IdB_normal.jpg,United States,informational webinar brian stone financial intuition podcast need insight add podcast list,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
7192,7954,7954,7954,2022-10-24 17:16:14+00:00,MeSoDeplorable,1518685545706278915,"How did your Representative in Congress vote on
#studentloanforgiveness",https://pbs.twimg.com/profile_images/1593359243775774720/yN9PgJwP_normal.jpg,United States,representative congress vote,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
7202,7965,7965,7965,2022-10-24 16:16:50+00:00,RaquelMartinTV,826899375066595328,NAACP to hold virtual townhall Wednesday night w/  Education Secretary @SecCardonato to discuss #studentloanforgiveness program,https://pbs.twimg.com/profile_images/1468550822082617345/0HLNMz0j_normal.jpg,United States,naacp hold virtual townhall wednesday night w education secretary discuss program,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
7213,7976,7976,7976,2022-10-24 14:58:54+00:00,NYSOCFS_espanol,2168878470,"Puede que seas elegible para la condonación de   préstamos estudiantiles o #studentloanforgiveness si has trababado en servicios públicos. Tienes una semana para solicitar, antes del 31 de octubre:   https://t.co/DAJUkIvUrV  Vé si calificas y solicita hoy mismo. #Estudiantes",https://pbs.twimg.com/profile_images/560818650051907584/RfVRhQxW_normal.png,United States,puede que seas elegible para la condonaci n de pr stamos estudiantiles si trababado en servicios p blicos tienes una semana para solicitar antes del de octubre v si calificas solicita hoy mismo,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
7229,7992,7992,7992,2022-10-24 13:41:40+00:00,EDCAP_NY,1567569926281433090,"Over 500,000 #nonprofit and government employees in #NewYork may be eligible for #studentloanforgiveness through #PSLF. You could be one of them! 

Learn how to get #StudentDebtRelief via the temporary waiver before it goes away forever, 10/31. 
Register: https://t.co/EpMD6kYRIp https://t.co/lepO1S4eDR",https://pbs.twimg.com/profile_images/1570410282152824834/ju_Pv1oS_normal.jpg,United States,government employees may eligible could one learn get via temporary waiver goes away forever register,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
7230,7993,7993,7993,2022-10-24 13:39:27+00:00,NYSOCFS,198964526,"If you work in #publicservice, you may be eligible for #studentloanforgiveness! There's one week left to apply for the #publicserviceloanforgiveness Waiver. See if you qualify, and apply before the October 31 deadline: https://t.co/MR7rQcDS7x",https://pbs.twimg.com/profile_images/1498353642985906177/7dKNSnPz_normal.jpg,United States,work may eligible theres one week left apply waiver see qualify apply october deadline,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
7236,7999,7999,7999,2022-10-24 12:45:49+00:00,SoCalBohoGal,1268941237,There's no #StudentLoanForgiveness. That requires legislation.,https://pbs.twimg.com/profile_images/3411798924/cdf05444e12d5812428c96b6ee2bafa5_normal.jpeg,United States,theres requires legislation,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
7238,8001,8001,8001,2022-10-24 11:49:37+00:00,MichaelLifeof,843273898552627201,"I placed  the laptop on her lap,had  website open.

#studentloanforgiveness website . 

&amp; #Send . 

10 days ago .",https://pbs.twimg.com/profile_images/843280609804017664/SeqpdaqC_normal.jpg,United States,placed laptop lap website open website days ago,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
7240,8003,8003,8003,2022-10-24 11:05:29+00:00,FleursMackinac,1129803418376318978,@mcbyrne Hey @POTUS make it right and #cancelallstudentdebtnow #studentloanforgiveness #CancelStudentDebt #KeepPushing,https://pbs.twimg.com/profile_images/1129803754168041472/1YrLptbX_normal.jpg,United States,hey make right,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
7243,8006,8006,8006,2022-10-24 09:51:09+00:00,JcgtPueblo,3009245070,"@RNCResearch What we need to remember is that 
#RoeIsOnTheBallot 
#RoeIsOnTheBallot 
#Roevember8th 
#Roevember8th 
#RoeIsOnTheBallot 
#RoeIsOnTheBallot 
#Roevember8th 
#Roevember8th 
        R O E   ❤️
#RoeTheVote 
#RoeTheVote 
#RoeTheVote 
#RoeRoeRoeYourVote #RiseUp #studentloanforgiveness https://t.co/k9wXYyHuiN",https://pbs.twimg.com/profile_images/965815986174775296/A5RZHrhT_normal.jpg,United States,need remember r e,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
7258,8023,8023,8023,2022-10-24 03:00:07+00:00,shalomswh,1578118862993866752,"You tell those hypocrites Mr. President! @POTUS 
#studentloanforgiveness https://t.co/wXznBYMmkg",https://pbs.twimg.com/profile_images/1599151932857262086/-76MWAR__normal.jpg,United States,tell hypocrites mr president,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
7260,8025,8025,8025,2022-10-24 02:17:31+00:00,lotta_niko,713188631805079553,A bigger discussion regarding #studentloanforgiveness https://t.co/bRe3rf5KVY,https://pbs.twimg.com/profile_images/742879289322942465/mMsOucRi_normal.jpg,United States,bigger discussion regarding,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
7265,8031,8031,8031,2022-10-23 23:43:08+00:00,kevinpost,8909302,"@GlennKesslerWP @ddale8 @PolitiFact 
You all should fact check this and send it to your newsrooms as a story about his mental health. 
EVERYONE knows there was no vote on #studentloanforgiveness EVERONE https://t.co/2RkHlCRDVn",https://pbs.twimg.com/profile_images/1590477395366187009/6JU7Z2Er_normal.jpg,United States,fact check send newsrooms story mental health everyone knows vote everone,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
7271,8038,8038,8038,2022-10-23 21:46:36+00:00,e_c_miscellany,253107450,"Do this now if you haven't already: https://t.co/8F9mmIGd8a 

#studentloanforgiveness https://t.co/m3tcMJdIqG",https://pbs.twimg.com/profile_images/1600229673287442452/o-FBR8AQ_normal.jpg,United States,havent already,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
7274,8042,8042,8042,2022-10-23 21:15:56+00:00,sirtatters,898620354,"@KamalaHarris Then why is everything more expensive?
Not to mention #studentloanforgiveness",https://pbs.twimg.com/profile_images/1500558211832709120/YP-5D66S_normal.jpg,United States,everything expensive mention,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
7279,8047,8047,8047,2022-10-23 19:54:17+00:00,zackafriedman,926585118,"Here’s how to get a Navient co-signer release. 

https://t.co/jNvoaThC7m

#news #investing #Financial #finance #markets #studentloanforgiveness #studentloans #education #fintech @WeMentorMoney",https://pbs.twimg.com/profile_images/1468985752134553603/o8XP0DWe_normal.jpg,United States,get navient co signer release,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
7283,8051,8051,8051,2022-10-23 19:27:02+00:00,PropheticWhirl,807450792,🌬#studentloanforgiveness attend this webinar to learn more https://t.co/ktyTk9zIRo https://t.co/hM00LFGAyg,https://pbs.twimg.com/profile_images/1586166269681754114/Njw6LdT6_normal.jpg,United States,attend webinar learn,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
7312,8081,8081,8081,2022-10-23 15:11:57+00:00,_ddoublee,20828059,I'm one of 2M people who submitted their application for #studentloanforgiveness . I have not received a PPP loan.,https://pbs.twimg.com/profile_images/1520065451098791942/MOeby1aJ_normal.jpg,United States,im one people submitted application received ppp loan,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
7314,8083,8083,8083,2022-10-23 14:52:03+00:00,DakiniDeviBliss,36631853,"#studentloanforgiveness*#Universitygrads can easily have $80K in student loans*The stress to find high-paying jobs to pay off their student loans is huge so if they’re offered a job with commission plus base pay, they’ll take it pronto*More jobs needed for educated young people!",https://pbs.twimg.com/profile_images/1583258193723006979/VCjR1opW_normal.jpg,United States,easily k student loans stress find high paying jobs pay student loans huge offered job commission plus base pay take pronto jobs needed educated young people,"{'neg': 0.185, 'neu': 0.66, 'pos': 0.155, 'compound': 0.0258}",Neutral
7319,8089,8089,8089,2022-10-23 14:08:50+00:00,HearMeTalkNow,826894065555873792,@dinosaurj67 @VernBuchanan GOP hypocrisy at it's finest! 😡🤬 #VoteThemOut #studentloanforgiveness #GOPHypocrisy https://t.co/0xIRBjnqQc,https://pbs.twimg.com/profile_images/1299500257760477184/gem1X0F__normal.jpg,United States,gop hypocrisy finest,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
7320,8090,8090,8090,2022-10-23 14:02:08+00:00,HearMeTalkNow,826894065555873792,"@GusDaSillyGoose @VernBuchanan Actually he got $2,300,000...I'd take just $300,000. #GOP #PPP #studentloanforgiveness https://t.co/x3OwkGvXEI",https://pbs.twimg.com/profile_images/1299500257760477184/gem1X0F__normal.jpg,United States,actually got id take,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
7329,8101,8101,8101,2022-10-23 12:21:01+00:00,KJisWriting,133445064,Which is more than enough to cover the #studentloanforgiveness #VoteBlue https://t.co/ynN4Or0NKC,https://pbs.twimg.com/profile_images/1208479976388993024/ESWlF_lg_normal.jpg,United States,enough cover,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
7333,8105,8105,8105,2022-10-23 12:10:11+00:00,AAReports,17762316,"To all of you who have #studentloans please remember that is the Republicans trying to stop #studentloanforgiveness when you go to vote on #ElectionDay, November 8, 2022. #VoteDemocrat. 

#VoteDemocratStraightDownTheBallot #Democrats https://t.co/dqaPFRNUNI",https://pbs.twimg.com/profile_images/1563129506700861440/n956Ew-5_normal.jpg,United States,please remember republicans trying stop go vote november,"{'neg': 0.21, 'neu': 0.571, 'pos': 0.219, 'compound': 0.0258}",Neutral
7335,8107,8107,8107,2022-10-23 12:08:46+00:00,AAReports,17762316,"To all of you who have #studentloans please remember that is the Republicans trying to stop #studentloanforgiveness when you go to vote on #ElectionDay, November 8, 2022. #VoteDemocrat. 

#VoteDemocratStraightDownTheBallot #Democrats",https://pbs.twimg.com/profile_images/1563129506700861440/n956Ew-5_normal.jpg,United States,please remember republicans trying stop go vote november,"{'neg': 0.21, 'neu': 0.571, 'pos': 0.219, 'compound': 0.0258}",Neutral
7342,8115,8115,8115,2022-10-23 09:35:39+00:00,geoworldwide_,1323712207616643072,@KodoJast Whoa #StudentLoanForgiveness,https://pbs.twimg.com/profile_images/1595021814740262912/k83evAaG_normal.jpg,United States,whoa,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
7353,8128,8128,8128,2022-10-23 03:43:54+00:00,motherrits,812497086620893184,Applications for #studentloanforgiveness program that #BidenDelivers for #Students.  Any update on the #JacksonWaterCrisis? #Mississippi https://t.co/APcPkZcR20,https://pbs.twimg.com/profile_images/1524586456462757888/uHZxK4Qq_normal.jpg,United States,applications program update,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
7356,8131,8131,8131,2022-10-23 02:25:52+00:00,Hey_man5,1456820379234750467,Guess what EVERYONE! #inflation is EVERYWHERE🌎 . And guess what else! CORPORATE GREED CAUSES INFLATION. “Not” President Biden &amp; the Democratic Party. #InflationReductionAct #AmericanRescuePlan #studentloanforgiveness #makeitmakesense #GOPLiesAboutEverything https://t.co/rPGX9paWeg,https://pbs.twimg.com/profile_images/1595645997140656131/G3xqjqjv_normal.jpg,United States,guess everyone everywhere guess else corporate greed causes inflation president biden democratic party,"{'neg': 0.165, 'neu': 0.671, 'pos': 0.165, 'compound': 0.0}",Neutral
